n_cycles,point_index,fit_x,fit_y
8,0,0.005093681375211821,13.320561126050597
8,1,0.005496718923708478,14.488877836478435
8,2,0.0058891176271244,15.638010820214957
8,3,0.006264434309597946,16.749091345436703
8,4,0.006616506281579089,17.803875500637012
8,5,0.006939552531021455,18.78504375914857
8,6,0.007228268647440295,19.676485365292493
8,7,0.0074779139201859995,20.463562872541118
8,8,0.0076843891807819,21.133352489985363
8,9,0.00784430411115733,21.67485629062412
8,10,0.007955032912576609,22.079182797021584
8,11,0.008014757421181696,22.33969297912092
8,12,0.008022496962192472,22.452109266934247
8,13,0.007978124452559509,22.41458578812359
8,14,0.007882368487664234,22.22773867717362
8,15,0.007736801377802914,21.894635958480475
8,16,0.007543813330895051,21.420747169475973
8,17,0.007306573205335429,20.81385355097421
8,18,0.007028976477426879,20.083920279412492
8,19,0.006715581277767085,19.242932838929782
8,20,0.006371533546870183,18.304700220048446
8,21,0.006002482538965786,17.284628176431674
8,22,0.0056144880614007195,16.199466262834246
8,23,0.0052139209727699145,15.067032807876505
8,24,0.004807358573594415,13.905922337581048
8,25,0.0044014766072286585,12.735200253769491
8,26,0.004002939644339157,11.574089780691667
8,27,0.0036182916508384084,10.441656320214877
8,28,0.003253848536145525,9.356494398452334
8,29,0.002915594446128192,8.336422344158468
8,30,0.0026090835035929554,7.398189712263363
8,31,0.0023393486097422907,6.557202256643899
8,32,0.002110818804076002,5.827268968070992
8,33,0.0019272465396850823,5.220375330962915
8,34,0.0017916460680757018,4.746486522062504
8,35,0.0017062439452428077,4.413383782510534
8,36,0.0016724424716822494,4.2265366500813375
8,37,0.0016907966666553967,4.189013149523724
8,38,0.0017610051547882213,4.3014294156794595
8,39,0.0018819151146465996,4.561939576566184
8,40,0.0020515412080323934,4.966266062544328
8,41,0.0022670981791817757,5.507769843892341
8,42,0.0025250465885878677,6.177559443491168
8,43,0.0028211509304995864,6.964636934632724
8,44,0.003150549179808993,7.856078526672407
8,45,0.0035078326263691282,8.837246773314146
8,46,0.0038871346858651143,9.892030919073957
8,47,0.004282227228966392,11.00311143743953
8,48,0.004686622847038168,12.152244417016801
8,49,0.00509368137521182,13.320561126050595
210,0,0.006300786185327089,13.785327919241542
210,1,0.006840233857297808,15.253324206826626
210,2,0.0073666805243336585,16.697216037482903
210,3,0.007871481946716316,18.093294747269535
210,4,0.008346349299046247,19.418636762368514
210,5,0.00878348527252661,20.651480003532964
210,6,0.009175712106558133,21.77158121882676
